word	frequency
hands	0.0318587408916
front	0.0117240166481
day	0.119533995825
preschool	0.0479155463009
worlds	0.101438230999
thrill	0.00560713839692
radiant	0.00815583766825
glumobilefacebook.com/glumobile	0.0124886264295
slide	0.0407791883412
rockets	0.0124886264295
mode	0.298962424527
truth	0.00560713839692
identifier	0.00637174817832
legions	0.0015292195628
enigmatic	0.0015292195628
studios	0.125396004149
activate	0.00968505723104
beginner	0.0122337565024
armies	0.00101947970853
globe	0.015292195628
registration	0.00586200832405
related	0.00993992715817
bluetooth	0.00637174817832
society	0.000509739854265
books	0.0158019354822
variety	0.057600603532
firepower	0.00127434963566
special	0.223775796022
category	0.00127434963566
respects	0.00254869927133
entertainment	0.0496996357909
armor	0.00101947970853
defend	0.0219188137334
chaos	0.00611687825118
sandbox	0.0142727159194
rise	0.00433278876126
playground	0.00229382934419
hilarious	0.00993992715817
cause	0.0285454318389
integrated	0.0142727159194
math	0.0886947346422
cartoons	0.0122337565024
achievements	0.121063215388
troops	0.00305843912559
undo	0.0328782206001
completely	0.0927726534763
york	0.0109594068667
trends	0.00866557752251
//www.storm8-studios.com/privacy/follow	0.017331155045
princess	0.0277808220575
legends	0.0150373257008
scary	0.0015292195628
allies	0.00203895941706
automatic	0.0127434963566
recipes	0.032623350673
playspace	0.0132532362109
timer	0.0119788865752
keep	0.138904110287
length	0.00407791883412
katamari	0.0119788865752
finest	0.00127434963566
powerful	0.0713635795972
scene	0.00993992715817
reaches	0.0132532362109
strategic	0.0193701144621
date	0.0206444640977
improvements	0.0104496670124
reached	0.00458765868839
awarded	0.00484252861552
quality	0.0550519042607
destinations	0.00841070759538
ancient	0.0193701144621
privacy	0.331076035345
festival	0.00305843912559
unknown	0.00892044744964
achieved	0.00407791883412
system	0.0904788241321
compatibility	0.0140178459923
percussion	0.00331330905272
attack	0.0379756191428
decorations	0.0310941311102
perfectly	0.0132532362109
final	0.0216639438063
turn-based	0.00458765868839
gummy	0.0160568054094
co-op	0.00178408948993
lot	0.0573457336049
academy	0.00739122788685
completed	0.0188603746078
exactly	0.0119788865752
lists	0.00764609781398
platformer	0.0127434963566
elite	0.00484252861552
updating	0.0127434963566
steel	0.00280356919846
ben	0.00203895941706
warfare	0.00254869927133
roulette	0.00407791883412
defense	0.0428181477583
loves	0.0206444640977
distinctive	0.0239577731505
providing	0.0124886264295
bet	0.00713635795972
collecting	0.0361915296528
imaginative	0.0107045369396
hairstyle	0.0145275858466
villains	0.0165665452636
need	0.192426794985
linked	0.0104496670124
yatzy	0.00662661810545
dishes	0.03466231009
fireballs	0.00254869927133
able	0.0695794901072
gravity	0.0137629760652
purchasing	0.0214090738791
makeover	0.0193701144621
mix	0.03644639958
first-person	0.000254869927133
korean	0.0333879604544
trivia	0.0170762851179
medals	0.00458765868839
toughest	0.00458765868839
worldwide	0.0359366597257
duels	0.00203895941706
combat	0.00713635795972
hazel	0.00127434963566
connected	0.0303295213288
fortress	0.00203895941706
mansion	0.00637174817832
device	0.256654016623
class	0.00688148803258
refreshing	0.00254869927133
gather	0.0137629760652
stronger	0.013508106138
face	0.0272710822032
hotels	0.0341525702358
pictures	0.0507191154994
away	0.10398693027
fact	0.00841070759538
goals	0.017331155045
optimal	0.015292195628
atmosphere	0.0137629760652
selection	0.0257418626404
exclusive	0.0428181477583
absorbing	0.00764609781398
text	0.00968505723104
supported	0.046131456811
chapters	0.00535226846979
bring	0.0616785223661
planning	0.00943018730391
artificial	0.0101947970853
rouge	0.000764609781398
portfolio	0.00611687825118
delivers	0.00229382934419
staff	0.011469146721
redirect	0.00662661810545
partners	0.0244675130047
taps	0.00407791883412
pause	0.0175860249722
based	0.094047003112
knowledge	0.0430730176854
earned	0.00739122788685
winner	0.0168214151908
controls	0.0897142143507
bug	0.00892044744964
buttons	0.0216639438063
jam	0.0188603746078
combo	0.00943018730391
piano	0.0734025390142
local	0.0229382934419
hope	0.0203895941706
regularly	0.0206444640977
jackpot	0.00917531737678
handle	0.011469146721
means	0.0295649115474
beat	0.0611687825118
familiar	0.0178408948993
miniclip	0.0290551716931
overall	0.00484252861552
lucky	0.0101947970853
bear	0.0435827575397
crosswords	0.00586200832405
bean	0.00254869927133
ones	0.0208993340249
words	0.166175192491
chips	0.000764609781398
areas	0.0158019354822
smash	0.019115244535
evolution	0.00305843912559
glory	0.00866557752251
trucks	0.0239577731505
course	0.021154203952
numerous	0.0109594068667
expansions	0.00407791883412
turner	0.00892044744964
calling	0.00586200832405
default	0.0109594068667
stuff	0.0140178459923
indonesian	0.00356817897986
contain	0.053777554625
grab	0.021154203952
discovery	0.00356817897986
futuristic	0.000509739854265
view	0.0272710822032
europe	0.00433278876126
notyx	0.0101947970853
warrior	0.00713635795972
acquired	0.00535226846979
smooth	0.0323684807459
frame	0.00458765868839
humans	0.00433278876126
edition	0.0203895941706
computer	0.0504642455723
packed	0.0239577731505
awaits	0.0178408948993
dungeon	0.015292195628
stats	0.0267613423489
record	0.0112142767938
pocketgamer	0.00764609781398
genius	0.00407791883412
state	0.0300746514017
difficulties	0.0124886264295
boosts	0.0374658792885
correctly	0.0137629760652
progress	0.107809979177
youll	0.0609139125847
email	0.0833424661724
bought	0.0109594068667
ends	0.0165665452636
sole	0.000509739854265
explosive	0.0132532362109
ability	0.0649918314188
bridges	0.00458765868839
joy	0.0175860249722
deliver	0.00917531737678
however	0.0481704162281
job	0.0122337565024
key	0.0367012695071
group	0.0412889281955
precious	0.0140178459923
optional	0.057600603532
hits	0.00433278876126
instant	0.00688148803258
limits	0.0107045369396
career	0.00790096774111
taking	0.015292195628
equal	0.0109594068667
etc	0.0354269198714
figures	0.00841070759538
tactical	0.00662661810545
award-winning	0.019115244535
passing	0.00509739854265
heart	0.00943018730391
glorious	0.00127434963566
comment	0.0124886264295
castles	0.00407791883412
relevant	0.0101947970853
agents	0.00127434963566
gone	0.00662661810545
wall	0.00917531737678
environments	0.0300746514017
walt	0.0104496670124
subscribe	0.00892044744964
crafted	0.0107045369396
sequences	0.00407791883412
table	0.0331330905272
earning	0.00968505723104
second	0.0188603746078
addition	0.0909885639864
trademark	0.0186055046807
quiz	0.0124886264295
shield	0.0101947970853
ai	0.0407791883412
creations	0.0127434963566
hottest	0.0124886264295
waste	0.00815583766825
domino	0.0188603746078
controlled	0.00356817897986
foes	0.00407791883412
painted	0.00280356919846
finished	0.0104496670124
graphics	0.216129698209
improved	0.011469146721
fellow	0.00866557752251
digger	0.011469146721
present	0.00815583766825
smartphones	0.0208993340249
laser	0.0160568054094
riddles	0.00433278876126
value	0.0265064724218
choices	0.00178408948993
stunning	0.0726379292328
wild	0.0127434963566
asynchronous	0.00178408948993
mutant	0.00203895941706
planets	0.00943018730391
almost	0.00815583766825
blood	0.00101947970853
lush	0.0145275858466
surprisingly	0.00178408948993
jelly	0.0104496670124
vs	0.00790096774111
partner	0.00841070759538
arabic	0.00943018730391
capture	0.0198798543163
education	0.0293100416203
cross	0.0140178459923
member	0.00943018730391
ruins	0.00127434963566
parts	0.019115244535
alphabetty	0.0129983662838
largest	0.0015292195628
underground	0.0178408948993
party	0.065246701346
android	0.253850447424
gets	0.0150373257008
difficult	0.0282905619117
ball	0.0504642455723
infinity	0.00229382934419
faces	0.00790096774111
ios	0.00560713839692
effect	0.0267613423489
beast	0.00509739854265
hangman	0.0015292195628
infinite	0.0145275858466
frequently	0.0112142767938
login	0.00662661810545
expand	0.0254869927133
destruction	0.0183506347536
center	0.0216639438063
weapon	0.00917531737678
incredible	0.0310941311102
well	0.0945567429662
fighting	0.00739122788685
thought	0.00892044744964
patterns	0.017331155045
command	0.00764609781398
sets	0.0252321227861
position	0.0203895941706
creators	0.0229382934419
drawing	0.0430730176854
latest	0.115456076991
restore	0.0356817897986
stores	0.0298197814745
rocket	0.00280356919846
less	0.0142727159194
moments	0.0201347242435
swords	0.0015292195628
accurate	0.00739122788685
obtain	0.00586200832405
detail	0.00178408948993
stored	0.0175860249722
rooms	0.0481704162281
llc	0.00866557752251
tough	0.00611687825118
skill	0.0489350260095
coordination	0.0124886264295
spells	0.00713635795972
web	0.0767158480669
console	0.00407791883412
ads	0.1164755567
wed	0.00739122788685
supply	0.00586200832405
policyhttp	0.0124886264295
reasons	0.00943018730391
add	0.0698343600344
manor	0.0140178459923
combine	0.0219188137334
attractive	0.00637174817832
crack	0.0163116753365
usage	0.00407791883412
balloons	0.0239577731505
match	0.199053413091
sonic	0.0830875962453
captivating	0.013508106138
fate	0.00764609781398
five	0.0254869927133
know	0.110358678448
ign	0.0129983662838
press	0.0198798543163
immediately	0.00509739854265
password	0.0532678147707
loss	0.00688148803258
motorola	0.00203895941706
necessary	0.00841070759538
like	0.480684682572
lost	0.0456217169568
sizes	0.0142727159194
vibrant	0.0112142767938
candy	0.129473922983
controllers	0.0101947970853
lose	0.0356817897986
become	0.167704412053
works	0.0318587408916
page	0.061423652439
italian	0.0486801560823
accessible	0.0272710822032
classical	0.00790096774111
smoothly	0.00407791883412
twitter	0.238558251796
village	0.015292195628
thief	0.013508106138
alive	0.00586200832405
hair	0.0468960665924
platforms	0.0305843912559
choosing	0.0112142767938
proper	0.00662661810545
home	0.0601493028033
empire	0.0163116753365
recognition	0.00509739854265
happens	0.00586200832405
lead	0.0160568054094
avoid	0.0560713839692
delightful	0.0122337565024
crafting	0.00356817897986
rewarding	0.0101947970853
mini-games	0.0155470655551
bosses	0.019115244535
leader	0.0224285535877
locate	0.00560713839692
medieval	0.00203895941706
selecting	0.00968505723104
expansion	0.0104496670124
pressure	0.00764609781398
host	0.0163116753365
described	0.0124886264295
skins	0.00943018730391
slug	0.000764609781398
stage	0.0568359937506
payout	0.00535226846979
actual	0.00841070759538
boards	0.0239577731505
getting	0.03466231009
high-end	0.00815583766825
universe	0.0178408948993
prizes.practice	0.00280356919846
compatible	0.0285454318389
perks	0.00407791883412
carrier	0.0310941311102
toppings	0.00178408948993
software	0.00993992715817
rendered	0.00509739854265
letters	0.0547970343335
childrens	0.0308392611831
chris	0.00101947970853
weather	0.00637174817832
promise	0.0104496670124
artists	0.00331330905272
gambling	0.0178408948993
networking	0.0721281893786
additional	0.13864924036
pc	0.00688148803258
artifacts	0.00382304890699
transfer	0.0318587408916
apps	0.139923589996
imperial	0.00815583766825
trigger	0.0137629760652
biggest	0.0244675130047
//www.rovio.com/privacythis	0.0129983662838
function	0.0214090738791
tricky	0.0231931633691
real-time	0.0244675130047
buy	0.0767158480669
xperia	0.00331330905272
bus	0.0107045369396
brand	0.0338977003086
sequel	0.0104496670124
shields	0.0129983662838
gain	0.0262516024947
granny	0.0254869927133
eas	0.0165665452636
highest	0.0563262538963
eat	0.0206444640977
bud	0.0165665452636
lovely	0.015292195628
tactics	0.00739122788685
places	0.0231931633691
whether	0.0349171800172
wish	0.0321136108187
cells	0.00790096774111
official	0.0744220187227
variations	0.0119788865752
excitement	0.0107045369396
placed	0.0107045369396
catching	0.0147824557737
stories	0.0244675130047
cake	0.0270162122761
problem	0.0468960665924
piece	0.0247223829319
minutes	0.0107045369396
display	0.0150373257008
mechanics	0.0221736836605
website	0.0756963683584
pin	0.0338977003086
recognize	0.0127434963566
universal	0.00535226846979
fingertips	0.00382304890699
pig	0.0481704162281
twist	0.0178408948993
implement	0.0137629760652
crystals	0.00509739854265
shooting	0.0140178459923
happen	0.00611687825118
inc	0.032623350673
functions	0.0142727159194
contest	0.00993992715817
trials	0.00509739854265
forests	0.00943018730391
virtual	0.049954505718
book	0.038485358997
details	0.0412889281955
u	0.00586200832405
incredibly	0.0112142767938
dresses	0.0158019354822
guys	0.00993992715817
kinds	0.0224285535877
ultimately	0.00331330905272
stay	0.0535226846979
mmorpg	0.000254869927133
chance	0.0226834235148
weaponry	0.000764609781398
friends	0.578044994737
gamers	0.0155470655551
ghost	0.00764609781398
samsung	0.0247223829319
ranks	0.00815583766825
resolution	0.0201347242435
jewel	0.0305843912559
persistent	0.0160568054094
rule	0.0196249843892
cpu	0.0101947970853
extras	0.00433278876126
compete	0.0945567429662
situations	0.00739122788685
heidi	0.0137629760652
get_accounts	0.00178408948993
dominoes	0.0377207492156
lives	0.0316038709645
